Final Accuracy,epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
,0,49,,,0.0625,2.747605562210083,,
,0,80,,,,,0.05246913433074951,2.7231974601745605
,1,99,,,0.0,2.8587865829467773,,
,1,149,,,0.125,2.694335699081421,,
,1,161,,,,,0.1111111119389534,2.708343982696533
,2,199,,,0.125,2.724587917327881,,
,2,242,,,,,0.05246913433074951,2.7369892597198486
,3,249,,,0.25,2.5085582733154297,,
,3,299,,,0.1875,2.5404748916625977,,
,3,323,,,,,0.12962962687015533,2.741712808609009
,4,349,,,0.1875,2.36276912689209,,
,4,399,,,0.0625,2.678103446960449,,
,4,404,,,,,0.10802469402551651,2.841827630996704
,5,449,,,0.125,2.4487195014953613,,
,5,485,,,,,0.1111111119389534,3.0017428398132324
,6,499,,,0.25,2.179212808609009,,
,6,549,,,0.125,2.3336687088012695,,
,6,566,,,,,0.1388888955116272,2.9775564670562744
,7,599,,,0.4375,1.849433183670044,,
,7,647,,,,,0.10802469402551651,3.3221960067749023
,8,649,,,0.375,2.0957889556884766,,
,8,699,,,0.5,1.4672144651412964,,
,8,728,,,,,0.1111111119389534,3.4530115127563477
,9,749,,,0.3125,2.1879355907440186,,
,9,799,,,0.1875,2.3524832725524902,,
,9,809,,,,,0.13271604478359222,3.2653794288635254
,10,849,,,0.375,1.973352313041687,,
,10,890,,,,,0.11728394776582718,3.7611701488494873
,11,899,,,0.25,1.9769878387451172,,
,11,949,,,0.25,1.9949777126312256,,
,11,971,,,,,0.1358024626970291,4.020918846130371
,12,999,,,0.4375,1.6231510639190674,,
,12,1049,,,0.5625,1.3453843593597412,,
,12,1052,,,,,0.07407407462596893,4.5658955574035645
,13,1099,,,0.4375,1.7267729043960571,,
,13,1133,,,,,0.1358024626970291,4.568152904510498
,14,1149,,,0.5625,1.2830294370651245,,
,14,1199,,,0.625,1.6949666738510132,,
,14,1214,,,,,0.11419752985239029,4.730479717254639
,15,1249,,,0.6875,1.3641325235366821,,
,15,1295,,,,,0.1419753134250641,5.319343090057373
,16,1299,,,0.5,1.7472835779190063,,
,16,1349,,,0.375,1.5594412088394165,,
,16,1376,,,,,0.14814814925193787,5.3248515129089355
,17,1399,,,0.4375,1.481652021408081,,
,17,1449,,,0.5,1.5885717868804932,,
,17,1457,,,,,0.10185185074806213,6.215171813964844
,18,1499,,,0.625,1.3019071817398071,,
,18,1538,,,,,0.13271604478359222,6.517858982086182
,19,1549,,,0.5,1.7562185525894165,,
,19,1599,,,0.6875,1.2423781156539917,,
,19,1619,,,,,0.08024691045284271,7.142792224884033
0.13333334028720856,20,1620,0.13333334028720856,4.847320556640625,,,,
