Final Accuracy,epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
,0,49,,,0.0,2.683321952819824,,
,0,81,,,,,0.09785933047533035,2.7004408836364746
,1,99,,,0.125,2.7052836418151855,,
,1,149,,,0.0625,2.726752519607544,,
,1,163,,,,,0.10091742873191833,2.6889922618865967
0.12186160683631897,2,164,0.12186160683631897,2.6612613201141357,,,,
