epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.0,2.6908481121063232,,
0,80,,,0.09876543283462524,2.7110090255737305
1,99,0.125,2.714812755584717,,
1,149,0.0,2.912870407104492,,
1,161,,,0.10185185074806213,2.7400221824645996
