Final Accuracy,epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
,0,49,,,0.125,2.705397844314575,,
,0,80,,,,,0.05864197388291359,2.7041585445404053
,1,99,,,0.0625,2.6338250637054443,,
,1,149,,,0.125,2.559246301651001,,
,1,161,,,,,0.0555555559694767,2.7310006618499756
0.0951792299747467,2,162,0.0951792299747467,2.6479899883270264,,,,
