epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.0625,2.8105294704437256,,
0,80,,,0.09876543283462524,2.706155776977539
1,99,0.1875,2.6636295318603516,,
1,149,0.0,2.7067513465881348,,
1,161,,,0.06172839552164078,2.707249879837036
